Model,Type,Rank,European Values,Parameters,Vocabulary,Context,Commercial,Merge,<a href='https://euroeval.com/datasets/dutch#dbrd'>dbrd</a>,<a href='https://euroeval.com/datasets/dutch#conll-nl'>conll_nl</a>,<a href='https://euroeval.com/datasets/dutch#scala-nl'>scala_nl</a>,<a href='https://euroeval.com/datasets/dutch#squad-nl'>squad_nl</a>,<a href='https://euroeval.com/datasets/dutch#wiki-lingua-nl'>wiki_lingua_nl</a>,<a href='https://euroeval.com/datasets/dutch#mmlu-nl'>mmlu_nl</a>,<a href='https://euroeval.com/datasets/dutch#hellaswag-nl'>hellaswag_nl</a>,<a href='https://euroeval.com/datasets/dutch#duidelijke-taal'>duidelijke_taal</a>,dbrd_version,conll_nl_version,scala_nl_version,squad_nl_version,wiki_lingua_nl_version,mmlu_nl_version,hellaswag_nl_version,duidelijke_taal_version
<a href='https://hf.co/Qwen/Qwen3-4B-Instruct-2507'>Qwen/Qwen3-4B-Instruct-2507</a>,📝,-@@100,?,4022468096.0,151936.0,262144.0,✓,✗,86.31 ± 1.34 / 92.85 ± 0.78@@86.31,54.77 ± 1.67 / 30.74 ± 1.28@@54.77,45.66 ± 1.01 / 71.31 ± 0.77@@45.66,73.65 ± 0.77 / 56.33 ± 0.93@@73.65,66.10 ± 0.22 / 16.02 ± 0.30@@66.10,50.26 ± 0.66 / 62.45 ± 0.49@@50.26,51.04 ± 1.37 / 63.20 ± 1.04@@51.04,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/CohereForAI/aya-23-8B'>CohereForAI/aya-23-8B</a>,📝,-@@100,?,8028033024.0,256000.0,8192.0,✗,✗,89.02 ± 1.27 / 94.34 ± 0.72@@89.02,60.81 ± 1.94 / 46.59 ± 3.32@@60.81,31.12 ± 2.35 / 64.29 ± 1.88@@31.12,68.19 ± 0.72 / 52.80 ± 0.97@@68.19,72.90 ± 0.24 / 30.63 ± 0.42@@72.90,32.37 ± 1.09 / 48.63 ± 0.82@@32.37,53.32 ± 1.89 / 64.30 ± 1.72@@53.32,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/CohereForAI/aya-expanse-8b'>CohereForAI/aya-expanse-8b</a>,📝,-@@100,?,8028033024.0,256000.0,8192.0,✗,✗,91.72 ± 0.55 / 95.83 ± 0.29@@91.72,53.02 ± 1.86 / 30.09 ± 1.16@@53.02,29.97 ± 2.13 / 64.01 ± 1.12@@29.97,75.15 ± 0.59 / 56.98 ± 0.82@@75.15,73.93 ± 0.30 / 30.81 ± 0.43@@73.93,38.81 ± 1.13 / 53.87 ± 0.90@@38.81,40.95 ± 1.72 / 55.25 ± 1.38@@40.95,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B'>HuggingFaceTB/SmolLM2-1.7B</a>,🧠,-@@100,?,1711376384.0,49152.0,8192.0,✓,✗,74.28 ± 2.92 / 85.68 ± 1.97@@74.28,26.69 ± 5.02 / 27.37 ± 4.30@@26.69,1.74 ± 1.83 / 38.39 ± 3.53@@1.74,46.59 ± 1.16 / 37.30 ± 0.98@@46.59,60.52 ± 0.42 / 13.13 ± 0.85@@60.52,8.08 ± 1.26 / 30.97 ± 0.90@@8.08,1.73 ± 0.94 / 24.57 ± 0.57@@1.73,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B-Instruct'>HuggingFaceTB/SmolLM2-1.7B-Instruct</a>,📝,-@@100,?,1711376384.0,49152.0,8192.0,✓,✗,74.14 ± 1.95 / 86.37 ± 1.29@@74.14,30.21 ± 3.14 / 23.61 ± 1.01@@30.21,7.66 ± 1.53 / 46.39 ± 4.21@@7.66,49.69 ± 0.65 / 34.61 ± 1.43@@49.69,62.30 ± 0.50 / 13.34 ± 0.25@@62.30,7.73 ± 1.14 / 30.33 ± 0.90@@7.73,1.98 ± 1.03 / 26.39 ± 1.04@@1.98,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/hplt2c_eng_checkpoints'>HPLT/hplt2c_eng_checkpoints</a>,🧠,-@@100,?,?,262272.0,2048.0,✓,✗,14.90 ± 5.47 / 42.13 ± 4.07@@14.90,13.30 ± 6.02 / 16.56 ± 4.34@@13.30,-0.17 ± 1.63 / 36.13 ± 2.75@@-0.17,19.50 ± 1.18 / 11.40 ± 0.99@@19.50,52.51 ± 3.80 / 7.83 ± 0.97@@52.51,0.03 ± 1.29 / 24.82 ± 1.05@@0.03,1.11 ± 0.73 / 26.21 ± 0.46@@1.11,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/hplt2c_deu_checkpoints'>HPLT/hplt2c_deu_checkpoints</a>,🧠,-@@100,?,?,262272.0,2048.0,✓,✗,6.87 ± 3.47 / 36.53 ± 2.12@@6.87,1.51 ± 1.24 / 1.63 ± 1.39@@1.51,0.71 ± 2.09 / 41.68 ± 4.01@@0.71,12.66 ± 1.61 / 5.39 ± 1.80@@12.66,46.07 ± 2.28 / 7.22 ± 0.48@@46.07,0.37 ± 1.22 / 25.15 ± 0.92@@0.37,-1.46 ± 1.12 / 24.00 ± 1.03@@-1.46,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HPLT/gpt-13b-nordic-prerelease'>HPLT/gpt-13b-nordic-prerelease</a>,🧠,-@@100,?,14030361600.0,131072.0,4096.0,✓,✗,70.17 ± 3.10 / 83.88 ± 2.36@@70.17,37.10 ± 2.32 / 31.74 ± 1.36@@37.10,-@@-1,-@@-1,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Geotrend/distilbert-base-25lang-cased'>Geotrend/distilbert-base-25lang-cased</a>,🔍,-@@100,?,108867577.0,84985.0,512.0,✓,✗,29.48 ± 10.56 / 62.68 ± 7.32@@29.48,75.02 ± 1.48 / 81.57 ± 0.76@@75.02,45.28 ± 0.55 / 71.89 ± 0.59@@45.28,18.98 ± 1.62 / 11.11 ± 1.03@@18.98,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/FacebookAI/xlm-roberta-large'>FacebookAI/xlm-roberta-large</a>,🔍,-@@100,?,561192082.0,250002.0,512.0,✓,✗,68.28 ± 22.33 / 80.84 ± 15.42@@68.28,80.04 ± 2.96 / 82.94 ± 1.95@@80.04,42.66 ± 14.99 / 67.20 ± 10.11@@42.66,61.83 ± 1.76 / 47.42 ± 1.85@@61.83,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/FacebookAI/xlm-mlm-17-1280'>FacebookAI/xlm-mlm-17-1280</a>,🔍,-@@100,?,571499522.0,200000.0,512.0,✓,✗,-@@-1,-@@-1,18.11 ± 13.08 / 57.70 ± 6.88@@18.11,-@@-1,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/CohereForAI/aya-expanse-32b'>CohereForAI/aya-expanse-32b</a>,📝,-@@100,?,32296476672.0,256000.0,8192.0,✗,✗,91.33 ± 0.61 / 95.58 ± 0.34@@91.33,57.91 ± 1.15 / 41.58 ± 1.48@@57.91,51.26 ± 1.60 / 74.77 ± 1.30@@51.26,76.14 ± 0.59 / 56.89 ± 0.58@@76.14,75.47 ± 0.15 / 33.77 ± 0.38@@75.47,57.95 ± 1.06 / 68.40 ± 0.80@@57.95,66.95 ± 1.67 / 74.65 ± 1.36@@66.95,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/EuropeanParliament/EUBERT'>EuropeanParliament/EUBERT</a>,🔍,-@@100,?,93990500.0,65636.0,512.0,✓,✗,29.49 ± 2.26 / 64.42 ± 1.19@@29.49,47.07 ± 1.89 / 47.22 ± 1.74@@47.07,11.75 ± 4.24 / 55.19 ± 1.94@@11.75,25.84 ± 2.61 / 16.20 ± 1.95@@25.84,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/EuroBERT/EuroBERT-210m'>EuroBERT/EuroBERT-210m</a>,🔍,-@@100,?,310266624.0,128256.0,8192.0,✓,✗,74.60 ± 3.36 / 87.05 ± 1.81@@74.60,32.64 ± 4.94 / 45.94 ± 4.86@@32.64,35.14 ± 6.08 / 67.15 ± 2.99@@35.14,27.01 ± 4.29 / 13.92 ± 2.95@@27.01,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DiscoResearch/DiscoLM-70b'>DiscoResearch/DiscoLM-70b</a>,🧠,-@@100,?,68977172480.0,32032.0,8192.0,✗,✗,3.50 ± 0.95 / 34.06 ± 0.31@@3.50,59.81 ± 2.26 / 45.63 ± 1.86@@59.81,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,3.29 ± 1.94 / 1.27 ± 1.04@@3.29,52.74 ± 0.07 / 1.14 ± 0.03@@52.74,13.52 ± 4.92 / 32.41 ± 3.47@@13.52,8.54 ± 2.60 / 25.25 ± 1.02@@8.54,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DTAI-KULeuven/robbertje-1-gb-shuffled'>DTAI-KULeuven/robbertje-1-gb-shuffled</a>,🔍,-@@100,?,74276930.0,40000.0,512.0,✓,✗,65.86 ± 1.40 / 82.92 ± 0.70@@65.86,73.55 ± 2.27 / 80.69 ± 1.31@@73.55,57.03 ± 1.80 / 77.24 ± 1.09@@57.03,12.04 ± 0.28 / 6.64 ± 0.36@@12.04,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DTAI-KULeuven/robbertje-1-gb-non-shuffled'>DTAI-KULeuven/robbertje-1-gb-non-shuffled</a>,🔍,-@@100,?,73646594.0,40000.0,512.0,✓,✗,67.43 ± 1.31 / 83.64 ± 0.68@@67.43,74.50 ± 1.61 / 81.38 ± 0.87@@74.50,54.57 ± 1.72 / 75.82 ± 1.07@@54.57,11.55 ± 0.22 / 6.31 ± 0.28@@11.55,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DTAI-KULeuven/robbertje-1-gb-merged'>DTAI-KULeuven/robbertje-1-gb-merged</a>,🔍,-@@100,?,73646594.0,40000.0,512.0,✓,✗,66.73 ± 1.41 / 83.30 ± 0.71@@66.73,72.51 ± 0.97 / 80.14 ± 0.74@@72.51,50.00 ± 2.09 / 73.38 ± 1.43@@50.00,11.08 ± 0.47 / 5.97 ± 0.44@@11.08,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DTAI-KULeuven/robbertje-1-gb-bort'>DTAI-KULeuven/robbertje-1-gb-bort</a>,🔍,-@@100,?,45305858.0,40000.0,512.0,✓,✗,55.53 ± 12.93 / 76.21 ± 9.35@@55.53,66.74 ± 1.53 / 75.07 ± 0.86@@66.74,37.19 ± 6.22 / 66.68 ± 3.26@@37.19,10.67 ± 0.44 / 5.23 ± 0.43@@10.67,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DTAI-KULeuven/robbert-2023-dutch-large'>DTAI-KULeuven/robbert-2023-dutch-large</a>,🔍,-@@100,?,355140946.0,50000.0,512.0,✓,✗,87.65 ± 0.77 / 93.77 ± 0.42@@87.65,79.56 ± 2.18 / 83.84 ± 1.55@@79.56,65.96 ± 1.64 / 82.64 ± 1.00@@65.96,55.84 ± 1.05 / 11.59 ± 0.55@@55.84,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DTAI-KULeuven/robbert-2023-dutch-base'>DTAI-KULeuven/robbert-2023-dutch-base</a>,🔍,-@@100,?,124494162.0,50000.0,512.0,✓,✗,79.97 ± 1.38 / 89.86 ± 0.77@@79.97,82.22 ± 1.28 / 86.32 ± 0.75@@82.22,55.12 ± 11.67 / 76.12 ± 7.45@@55.12,43.48 ± 1.63 / 9.68 ± 0.61@@43.48,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DTAI-KULeuven/robbert-2022-dutch-base'>DTAI-KULeuven/robbert-2022-dutch-base</a>,🔍,-@@100,?,118937368.0,42774.0,512.0,✓,✗,79.46 ± 1.73 / 89.60 ± 0.93@@79.46,79.84 ± 1.41 / 84.42 ± 1.03@@79.84,68.76 ± 1.47 / 83.77 ± 0.93@@68.76,35.52 ± 1.00 / 25.39 ± 1.05@@35.52,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/CohereForAI/c4ai-command-r7b-12-2024'>CohereForAI/c4ai-command-r7b-12-2024</a>,📝,-@@100,?,8028033024.0,256000.0,4096.0,✗,✗,85.33 ± 1.40 / 92.23 ± 0.81@@85.33,61.73 ± 2.45 / 35.33 ± 1.85@@61.73,37.21 ± 1.69 / 67.42 ± 1.06@@37.21,76.28 ± 1.01 / 60.06 ± 0.59@@76.28,66.52 ± 0.34 / 17.60 ± 0.32@@66.52,40.02 ± 1.17 / 54.88 ± 0.90@@40.02,38.47 ± 1.20 / 53.60 ± 0.94@@38.47,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/CohereForAI/c4ai-command-r-v01'>CohereForAI/c4ai-command-r-v01</a>,📝,-@@100,?,34980831232.0,256000.0,8192.0,✗,✗,90.19 ± 0.73 / 95.03 ± 0.40@@90.19,61.21 ± 2.15 / 41.76 ± 1.84@@61.21,38.15 ± 2.37 / 65.60 ± 2.16@@38.15,69.35 ± 0.82 / 49.78 ± 1.70@@69.35,67.58 ± 0.17 / 18.69 ± 0.23@@67.58,41.03 ± 0.96 / 55.56 ± 0.74@@41.03,44.57 ± 1.60 / 58.17 ± 1.22@@44.57,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/CohereForAI/c4ai-command-r-08-2024'>CohereForAI/c4ai-command-r-08-2024</a>,📝,-@@100,?,32296476672.0,256000.0,131072.0,✗,✗,90.11 ± 0.79 / 94.96 ± 0.44@@90.11,68.58 ± 1.76 / 44.49 ± 2.32@@68.58,55.01 ± 1.21 / 77.17 ± 0.63@@55.01,76.12 ± 0.81 / 59.07 ± 0.69@@76.12,65.69 ± 0.95 / 16.39 ± 0.64@@65.69,50.48 ± 0.92 / 62.55 ± 0.71@@50.48,49.08 ± 1.51 / 60.63 ± 1.34@@49.08,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/EuroBERT/EuroBERT-610m'>EuroBERT/EuroBERT-610m</a>,🔍,-@@100,?,755625600.0,128256.0,8192.0,✓,✗,81.02 ± 2.05 / 90.26 ± 1.27@@81.02,43.38 ± 5.13 / 53.73 ± 3.89@@43.38,34.27 ± 7.96 / 65.10 ± 4.64@@34.27,43.22 ± 4.44 / 26.50 ± 3.70@@43.22,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-4B-Thinking-2507'>Qwen/Qwen3-4B-Thinking-2507</a>,🤔,-@@100,?,4022468096.0,151936.0,262144.0,✓,✗,88.25 ± 0.73 / 94.00 ± 0.40@@88.25,79.61 ± 1.52 / 65.09 ± 2.37@@79.61,45.46 ± 1.63 / 68.44 ± 0.91@@45.46,73.98 ± 4.24 / 59.69 ± 3.17@@73.98,65.90 ± 0.44 / 16.23 ± 0.42@@65.90,70.57 ± 0.48 / 77.92 ± 0.36@@70.57,52.58 ± 0.89 / 64.19 ± 0.68@@52.58,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-4B'>Qwen/Qwen3-4B</a>,📝,-@@100,?,4022468096.0,151936.0,40960.0,✓,✗,84.25 ± 1.44 / 91.80 ± 0.88@@84.25,60.32 ± 2.08 / 39.83 ± 2.79@@60.32,46.99 ± 1.10 / 73.17 ± 0.67@@46.99,74.56 ± 0.91 / 60.89 ± 1.16@@74.56,65.15 ± 0.16 / 14.90 ± 0.19@@65.15,46.89 ± 1.20 / 60.02 ± 0.91@@46.89,46.12 ± 1.40 / 59.45 ± 1.05@@46.12,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-950M-base'>facebook/MobileLLM-R1-950M-base</a>,🧠,-@@100,?,949685760.0,128256.0,4096.0,✗,✗,57.98 ± 2.23 / 77.27 ± 1.87@@57.98,38.75 ± 2.37 / 32.13 ± 2.82@@38.75,1.31 ± 2.46 / 38.47 ± 2.76@@1.31,47.50 ± 1.19 / 34.83 ± 1.58@@47.50,47.86 ± 1.80 / 8.97 ± 0.52@@47.86,5.02 ± 1.11 / 28.00 ± 0.73@@5.02,2.35 ± 0.89 / 27.25 ± 0.72@@2.35,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-360M'>facebook/MobileLLM-R1-360M</a>,📝,-@@100,?,359431168.0,128256.0,32768.0,✗,✗,0.06 ± 0.75 / 36.53 ± 2.93@@0.06,0.21 ± 0.25 / 0.20 ± 0.18@@0.21,-0.53 ± 0.88 / 37.62 ± 4.19@@-0.53,2.24 ± 0.34 / 0.00 ± 0.00@@2.24,48.79 ± 1.02 / 3.20 ± 0.61@@48.79,-0.32 ± 1.27 / 24.44 ± 0.74@@-0.32,-0.37 ± 0.81 / 24.41 ± 0.55@@-0.37,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-360M-base'>facebook/MobileLLM-R1-360M-base</a>,🧠,-@@100,?,359431168.0,128256.0,4096.0,✗,✗,27.48 ± 3.81 / 56.96 ± 4.79@@27.48,20.57 ± 1.99 / 23.71 ± 2.20@@20.57,0.17 ± 1.22 / 42.48 ± 4.77@@0.17,17.38 ± 1.48 / 9.35 ± 0.92@@17.38,46.42 ± 1.80 / 8.29 ± 0.35@@46.42,2.18 ± 0.96 / 25.82 ± 0.77@@2.18,0.42 ± 1.05 / 23.83 ± 0.33@@0.42,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-140M'>facebook/MobileLLM-R1-140M</a>,🤔,-@@100,?,140248512.0,128256.0,32768.0,✗,✗,-0.76 ± 1.19 / 33.79 ± 0.24@@-0.76,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-0.24 ± 1.36 / 36.97 ± 1.47@@-0.24,0.03 ± 0.02 / 0.00 ± 0.00@@0.03,0.53 ± 0.20 / 0.01 ± 0.00@@0.53,-0.72 ± 1.06 / 24.48 ± 0.67@@-0.72,-0.66 ± 0.62 / 23.70 ± 0.30@@-0.66,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-140M-base'>facebook/MobileLLM-R1-140M-base</a>,🧠,-@@100,?,140248512.0,128256.0,4096.0,✗,✗,6.81 ± 2.27 / 45.14 ± 3.88@@6.81,13.54 ± 2.77 / 16.93 ± 1.94@@13.54,2.25 ± 1.52 / 40.98 ± 4.59@@2.25,5.21 ± 0.77 / 2.43 ± 0.90@@5.21,38.23 ± 1.03 / 5.49 ± 0.46@@38.23,-0.45 ± 1.23 / 24.68 ± 0.84@@-0.45,0.70 ± 0.76 / 26.23 ± 0.47@@0.70,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-7B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-7B</a>,🤔,-@@100,?,7615616512.0,152064.0,131072.0,✓,✗,74.40 ± 1.69 / 86.99 ± 0.84@@74.40,38.65 ± 1.61 / 28.20 ± 1.68@@38.65,10.74 ± 2.99 / 53.13 ± 2.28@@10.74,40.22 ± 1.28 / 23.66 ± 1.75@@40.22,60.41 ± 0.19 / 7.52 ± 0.59@@60.41,20.43 ± 2.60 / 36.84 ± 2.49@@20.43,13.60 ± 1.37 / 34.66 ± 1.04@@13.60,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-32B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-32B</a>,🤔,-@@100,?,32763876352.0,152064.0,131072.0,✓,✗,88.78 ± 1.07 / 94.33 ± 0.54@@88.78,57.32 ± 1.63 / 33.12 ± 1.04@@57.32,51.68 ± 1.10 / 74.82 ± 0.73@@51.68,68.53 ± 0.74 / 51.29 ± 0.88@@68.53,65.10 ± 0.13 / 13.06 ± 0.27@@65.10,52.42 ± 4.15 / 62.75 ± 3.74@@52.42,56.04 ± 0.93 / 66.55 ± 0.81@@56.04,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-14B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-14B</a>,🤔,-@@100,?,14770033664.0,152064.0,131072.0,✓,✗,88.55 ± 0.55 / 94.27 ± 0.28@@88.55,51.45 ± 2.49 / 33.61 ± 1.44@@51.45,20.06 ± 3.25 / 49.21 ± 2.55@@20.06,32.98 ± 2.01 / 16.58 ± 1.97@@32.98,61.88 ± 0.08 / 3.98 ± 0.26@@61.88,33.60 ± 3.45 / 45.19 ± 3.23@@33.60,41.39 ± 1.98 / 54.21 ± 1.89@@41.39,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B</a>,🤔,-@@100,?,1777088000.0,151936.0,131072.0,✓,✗,33.91 ± 2.69 / 66.33 ± 1.74@@33.91,21.93 ± 1.56 / 20.94 ± 1.36@@21.93,5.27 ± 1.90 / 52.45 ± 1.00@@5.27,20.23 ± 0.84 / 12.28 ± 0.68@@20.23,54.78 ± 0.63 / 3.23 ± 0.49@@54.78,8.76 ± 1.04 / 27.25 ± 0.67@@8.76,0.13 ± 0.83 / 23.92 ± 0.39@@0.13,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Llama-8B'>deepseek-ai/DeepSeek-R1-Distill-Llama-8B</a>,🤔,-@@100,?,8030261248.0,128256.0,131072.0,✓,✗,77.03 ± 2.73 / 88.21 ± 1.50@@77.03,40.86 ± 2.97 / 29.27 ± 2.09@@40.86,17.89 ± 2.17 / 55.92 ± 1.71@@17.89,32.67 ± 2.74 / 14.48 ± 2.59@@32.67,62.38 ± 0.59 / 7.81 ± 0.46@@62.38,14.84 ± 1.74 / 32.16 ± 1.68@@14.84,16.00 ± 2.52 / 34.96 ± 2.11@@16.00,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Llama-70B'>deepseek-ai/DeepSeek-R1-Distill-Llama-70B</a>,🤔,-@@100,?,70553706496.0,128256.0,131072.0,✓,✗,89.76 ± 0.68 / 94.83 ± 0.35@@89.76,52.76 ± 1.99 / 38.29 ± 1.93@@52.76,56.02 ± 1.46 / 77.56 ± 0.69@@56.02,72.59 ± 0.61 / 52.93 ± 1.29@@72.59,65.88 ± 0.28 / 15.40 ± 0.46@@65.88,30.50 ± 2.53 / 41.16 ± 2.41@@30.50,43.53 ± 3.45 / 53.30 ± 3.59@@43.53,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-0528-Qwen3-8B'>deepseek-ai/DeepSeek-R1-0528-Qwen3-8B</a>,🤔,-@@100,?,8190735360.0,151936.0,131072.0,✓,✗,88.36 ± 0.68 / 94.13 ± 0.34@@88.36,63.40 ± 2.68 / 49.03 ± 1.92@@63.40,40.55 ± 2.90 / 68.86 ± 2.04@@40.55,68.90 ± 0.33 / 51.78 ± 0.61@@68.90,63.91 ± 0.05 / 11.49 ± 0.12@@63.91,53.54 ± 2.71 / 64.20 ± 2.32@@53.54,24.70 ± 2.40 / 40.93 ± 2.10@@24.70,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-950M'>facebook/MobileLLM-R1-950M</a>,📝,-@@100,?,949685760.0,128256.0,32768.0,✗,✗,0.00 ± 0.00 / 33.75 ± 0.22@@0.00,24.16 ± 2.05 / 21.49 ± 2.15@@24.16,-0.22 ± 1.02 / 36.62 ± 3.60@@-0.22,3.06 ± 0.84 / 0.01 ± 0.02@@3.06,44.54 ± 2.09 / 1.45 ± 0.45@@44.54,-0.15 ± 1.27 / 24.71 ± 0.69@@-0.15,1.09 ± 1.08 / 23.95 ± 0.34@@1.09,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-70B'>deepcogito/cogito-v1-preview-llama-70B</a>,📝,-@@100,?,70553706496.0,128256.0,131072.0,✓,✗,91.32 ± 0.70 / 95.58 ± 0.37@@91.32,67.93 ± 1.63 / 52.74 ± 3.00@@67.93,57.43 ± 2.74 / 76.29 ± 2.16@@57.43,77.06 ± 0.61 / 55.91 ± 1.04@@77.06,65.77 ± 0.13 / 16.81 ± 0.22@@65.77,75.45 ± 1.06 / 81.58 ± 0.80@@75.45,79.20 ± 0.87 / 84.27 ± 0.68@@79.20,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/dbmdz/bert-tiny-historic-multilingual-cased'>dbmdz/bert-tiny-historic-multilingual-cased</a>,🔍,-@@100,?,4624642.0,32000.0,512.0,✓,✗,2.13 ± 1.98 / 36.18 ± 2.56@@2.13,41.38 ± 2.82 / 56.29 ± 1.61@@41.38,1.55 ± 1.97 / 49.24 ± 1.16@@1.55,5.09 ± 1.23 / 0.37 ± 0.14@@5.09,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
