<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=12 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=13 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=14 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
model,generative_type,rank,parameters,vocabulary_size,context,commercial,merge,<a href='https://euroeval.com/datasets/italian#sentipolc16'>sentipolc16</a>,<a href='https://euroeval.com/datasets/italian#multinerd-it'>multinerd_it</a>,<a href='https://euroeval.com/datasets/italian#scala-it'>scala_it</a>,<a href='https://euroeval.com/datasets/italian#squad-it'>squad_it</a>,<a href='https://euroeval.com/datasets/italian#ilpost-sum'>ilpost_sum</a>,<a href='https://euroeval.com/datasets/italian#mmlu-it'>mmlu_it</a>,<a href='https://euroeval.com/datasets/italian#hellaswag-it'>hellaswag_it</a>,sentipolc16_version,multinerd_it_version,scala_it_version,squad_it_version,ilpost_sum_version,mmlu_it_version,hellaswag_it_version
<a href='https://hf.co/Qwen/Qwen3-32B'>Qwen/Qwen3-32B#no-thinking</a>,📝,1.63@@1.63,32762123264.0,151936.0,40960.0,✓,✗,66.14 ± 1.41 / 76.38 ± 1.29@@66.14,68.93 ± 0.92 / 45.42 ± 2.56@@68.93,29.33 ± 1.84 / 56.70 ± 1.65@@29.33,74.59 ± 0.87 / 54.86 ± 2.41@@74.59,65.73 ± 0.13 / 17.71 ± 0.40@@65.73,70.12 ± 0.95 / 77.57 ± 0.72@@70.12,75.57 ± 0.85 / 81.58 ± 0.63@@75.57,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/Qwen/Qwen3-235B-A22B'>Qwen/Qwen3-235B-A22B</a>,🤔,1.64@@1.64,235093634560.0,151936.0,40960.0,✓,✗,64.97 ± 1.83 / 74.26 ± 1.61@@64.97,77.05 ± 0.97 / 49.38 ± 1.83@@77.05,26.39 ± 1.41 / 52.42 ± 0.70@@26.39,71.72 ± 0.77 / 53.57 ± 0.86@@71.72,64.37 ± 0.15 / 15.06 ± 0.38@@64.37,82.60 ± 0.73 / 86.96 ± 0.55@@82.60,74.43 ± 1.27 / 80.80 ± 0.96@@74.43,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/LumiOpen/Llama-Poro-2-70B-Instruct'>LumiOpen/Llama-Poro-2-70B-Instruct</a>,📝,1.65@@1.65,70553706496.0,128256.0,8192.0,✓,✗,65.89 ± 0.93 / 76.20 ± 0.93@@65.89,76.19 ± 1.34 / 47.86 ± 2.94@@76.19,31.44 ± 2.84 / 61.36 ± 3.34@@31.44,67.30 ± 0.78 / 40.15 ± 1.89@@67.30,66.68 ± 0.20 / 20.72 ± 0.47@@66.68,63.03 ± 1.05 / 72.15 ± 0.78@@63.03,69.47 ± 1.28 / 76.87 ± 0.94@@69.47,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-pro'>gemini/gemini-2.5-pro (zero-shot, val)</a>",🤔,1.65@@1.65,?,256128.0,1048576.0,✓,✗,68.70 ± 1.61 / 75.33 ± 1.45@@68.70,65.77 ± 1.53 / 42.70 ± 1.47@@65.77,26.75 ± 2.31 / 51.85 ± 1.52@@26.75,68.58 ± 1.04 / 33.82 ± 0.95@@68.58,64.57 ± 0.23 / 15.37 ± 0.26@@64.57,87.93 ± 1.07 / 90.94 ± 0.82@@87.93,78.72 ± 2.02 / 83.95 ± 1.53@@78.72,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/QwQ-32B'>Qwen/QwQ-32B</a>,🤔,1.65@@1.65,32763876352.0,152064.0,40960.0,✓,✗,64.66 ± 1.70 / 73.15 ± 1.57@@64.66,82.70 ± 0.64 / 65.92 ± 1.30@@82.70,26.68 ± 0.95 / 50.27 ± 0.63@@26.68,71.20 ± 0.77 / 53.20 ± 0.84@@71.20,63.91 ± 0.16 / 13.47 ± 0.32@@63.91,80.61 ± 1.08 / 85.46 ± 0.81@@80.61,72.17 ± 0.81 / 79.05 ± 0.60@@72.17,15.8.1@@150801,15.8.1@@150801,15.8.1@@150801,15.8.1@@150801,15.8.1@@150801,15.8.1@@150801,15.8.1@@150801
<a href='https://hf.co/mistralai/Mistral-Small-24B-Instruct-2501'>mistralai/Mistral-Small-24B-Instruct-2501</a>,📝,1.65@@1.65,23572403200.0,131072.0,32768.0,✓,✗,66.52 ± 1.60 / 77.52 ± 1.11@@66.52,75.92 ± 0.91 / 50.73 ± 2.42@@75.92,27.13 ± 1.42 / 50.81 ± 1.04@@27.13,72.70 ± 0.66 / 52.15 ± 1.04@@72.70,65.44 ± 0.10 / 16.83 ± 0.22@@65.44,63.49 ± 1.45 / 72.55 ± 1.07@@63.49,82.73 ± 0.81 / 87.00 ± 0.62@@82.73,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/Qwen/Qwen3-30B-A3B'>Qwen/Qwen3-30B-A3B</a>,🤔,1.67@@1.67,30532122624.0,151936.0,40960.0,✓,✗,63.98 ± 1.59 / 75.29 ± 0.98@@63.98,84.97 ± 0.66 / 61.90 ± 1.81@@84.97,27.28 ± 0.99 / 52.48 ± 0.74@@27.28,70.09 ± 0.50 / 50.41 ± 1.12@@70.09,64.89 ± 0.14 / 15.88 ± 0.23@@64.89,78.09 ± 0.79 / 83.58 ± 0.59@@78.09,63.54 ± 0.97 / 72.54 ± 0.73@@63.54,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-7-sonnet-20250219#no-thinking (zero-shot, val)</a>",📝,1.67@@1.67,?,?,200000.0,✓,✗,71.86 ± 1.40 / 80.78 ± 0.97@@71.86,64.77 ± 1.59 / 45.94 ± 1.75@@64.77,29.55 ± 1.95 / 50.81 ± 1.67@@29.55,71.30 ± 1.10 / 45.20 ± 1.36@@71.30,64.85 ± 0.18 / 15.69 ± 0.29@@64.85,76.85 ± 2.23 / 82.34 ± 1.69@@76.85,67.06 ± 2.18 / 75.27 ± 1.65@@67.06,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300
<a href='https://hf.co/CohereForAI/aya-expanse-32b'>CohereForAI/aya-expanse-32b</a>,📝,1.69@@1.69,32296476672.0,256000.0,8192.0,✗,✗,65.35 ± 1.98 / 75.62 ± 2.01@@65.35,73.34 ± 1.46 / 52.63 ± 2.04@@73.34,29.71 ± 1.88 / 64.06 ± 1.36@@29.71,72.10 ± 0.68 / 50.43 ± 1.79@@72.10,65.66 ± 0.12 / 17.66 ± 0.33@@65.66,60.17 ± 1.05 / 70.08 ± 0.78@@60.17,74.80 ± 0.86 / 81.04 ± 0.65@@74.80,15.4.1@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401
<a href='https://hf.co/Qwen/Qwen2.5-72B-Instruct'>Qwen/Qwen2.5-72B-Instruct</a>,📝,1.69@@1.69,72706203648.0,152064.0,32768.0,✓,✗,48.59 ± 1.01 / 49.20 ± 0.59@@48.59,71.95 ± 2.88 / 50.19 ± 2.22@@71.95,35.42 ± 3.09 / 63.44 ± 2.93@@35.42,71.24 ± 1.02 / 46.90 ± 2.32@@71.24,64.84 ± 0.15 / 15.30 ± 0.34@@64.84,74.60 ± 0.85 / 80.90 ± 0.64@@74.60,77.63 ± 0.88 / 83.16 ± 0.68@@77.63,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
